id,Study_Hours,Sleep_Hours,Attendance_Percentage,Previous_Score,Internet_Usage,Social_Activity_Level,Performance_Score,Pass_Fail
30301,5.17,8.43,75.54,81.44,0.94,4,55.29,1
5850,3.7,6.37,66.47,46.29,1.83,1,36.59,0
2923,1.68,7.76,89.29,25.81,1.48,3,15.7,0
38973,3.42,6.9,86.97,56.14,0.45,1,47.93,1
17604,3.8,7.97,90.19,73.5,7.05,2,66.87,1
12248,3.42,8.47,42.45,65.6,7.58,5,31.18,0
4528,1.37,7.06,73.41,48.46,7.61,5,25.89,0
33631,3.03,6.8,79.96,42.88,0.15,5,50.53,1
32277,3.03,8.02,80.02,40.79,12.0,2,53.86,1
27395,2.63,6.48,87.54,70.99,6.06,5,51.34,1
12553,2.36,7.24,63.54,26.74,1.03,5,37.16,0
27980,1.84,7.84,90.85,66.25,6.09,3,41.87,1
45174,2.4,6.14,79.65,30.77,0.75,5,34.23,0
13080,3.18,7.9,83.62,59.65,6.25,5,59.3,1
49630,3.8,7.0,88.67,86.13,1.93,4,57.07,1
37916,7.23,8.51,55.58,69.9,8.46,5,45.15,1
29640,1.73,5.2,88.2,57.11,3.51,1,29.39,0
37247,3.72,6.08,64.2,53.5,0.85,2,42.18,1
26023,1.81,5.92,65.25,71.98,9.34,4,38.54,0
21942,2.98,4.51,80.67,44.45,3.98,2,32.9,0
51237,4.03,6.51,81.9,67.44,0.98,2,49.78,1
1000,1.16,5.36,60.25,47.92,0.83,1,15.97,0
41162,6.54,6.07,86.82,63.18,7.26,3,61.7,1
43694,4.86,5.49,89.42,76.76,7.12,2,71.47,1
8445,2.86,8.52,47.1,86.65,2.03,2,37.69,0
30642,3.63,5.71,95.97,62.78,3.12,1,65.23,1
23355,3.64,9.18,77.49,87.85,1.01,1,63.04,1
44283,1.35,5.63,83.12,70.43,6.49,5,26.57,0
10896,3.41,8.56,85.04,66.58,0.73,1,54.91,1
22971,1.57,7.06,73.03,38.63,2.02,1,29.66,0
45182,4.05,8.1,86.06,83.97,1.35,3,74.62,1
30997,9.39,11.84,67.21,92.08,1.68,5,59.65,1
42177,5.35,5.28,80.37,63.77,1.08,2,72.91,1
23695,2.3,5.87,97.74,56.73,2.8,1,50.04,1
6847,2.93,7.31,80.19,53.95,4.66,2,50.8,1
41410,2.54,7.68,75.63,45.59,1.27,4,44.98,1
24401,1.42,6.2,41.58,45.45,0.42,4,7.88,0
20070,6.25,6.13,79.95,59.33,2.05,1,51.89,1
53993,1.84,9.57,77.69,82.5,0.85,5,43.21,1
14728,1.53,8.93,88.24,57.55,1.04,1,35.49,0
25576,6.36,4.99,81.08,77.19,1.86,4,59.95,1
27265,2.87,6.57,66.55,60.6,2.03,2,52.12,1
33062,3.64,4.04,68.75,53.9,1.17,1,21.99,0
43420,1.79,6.1,75.16,73.98,6.96,1,45.8,1
45219,2.32,4.01,64.57,42.24,1.89,5,20.6,0
132,4.74,7.65,65.25,55.9,0.54,5,54.95,1
31203,8.96,4.21,88.34,79.14,0.48,2,64.57,1
47673,5.99,7.66,68.18,98.53,0.03,3,71.12,1
23558,6.99,7.62,75.47,43.03,3.18,1,50.39,1
2729,4.87,9.22,58.07,84.72,0.74,3,67.49,1
15553,2.55,9.21,79.79,24.39,1.84,1,40.43,1
17239,10.47,4.46,99.71,100.0,0.41,3,70.61,1
13196,4.35,6.31,74.1,52.55,0.15,3,43.55,1
52760,5.27,7.69,93.71,80.3,3.04,4,60.24,1
26571,2.15,7.69,91.66,60.59,0.12,5,56.66,1
41111,3.54,6.78,73.36,62.27,0.61,3,60.41,1
22185,3.32,10.76,73.26,53.76,0.97,3,46.77,1
36590,3.78,4.1,93.07,51.37,3.06,2,35.14,0
9730,3.73,8.28,83.81,62.37,3.81,5,59.59,1
40042,2.64,6.14,71.51,37.87,1.98,5,50.77,1
14162,4.19,7.41,52.63,52.18,0.75,4,54.18,1
9711,2.2,8.37,94.06,59.46,0.11,1,35.97,0
40542,11.78,10.45,63.91,78.27,0.96,3,74.23,1
42794,4.5,4.82,79.56,57.08,1.46,5,27.88,0
39636,5.51,6.62,88.68,93.26,7.6,5,78.71,1
19267,1.33,6.04,92.52,63.47,0.86,1,22.04,0
24360,1.77,6.64,77.83,42.6,0.23,3,34.38,0
29947,2.35,5.79,67.14,48.55,3.57,2,53.71,1
23372,2.24,8.21,86.26,40.49,1.1,1,46.35,1
8827,6.44,7.85,75.15,80.68,1.02,1,76.79,1
10940,2.81,8.04,89.5,64.88,3.84,2,53.32,1
53925,6.2,5.41,87.62,75.14,1.19,5,72.18,1
17971,4.5,8.14,68.59,55.9,0.96,5,59.11,1
29467,1.84,5.11,85.49,54.19,3.81,5,31.74,0
44601,2.76,4.94,97.87,71.9,1.26,4,50.93,1
28396,4.73,8.13,56.92,64.88,3.46,4,57.57,1
18507,2.34,7.0,68.16,57.01,2.54,3,37.22,0
33428,1.05,7.28,54.31,56.62,3.22,4,18.5,0
24512,1.88,8.66,78.77,58.13,0.62,2,32.41,0
30609,2.05,7.48,78.09,79.05,0.54,2,61.31,1
5831,3.45,8.01,73.43,60.4,1.09,5,38.34,0
32587,0.72,5.94,83.98,54.85,4.04,5,34.75,0
6508,3.47,7.59,80.04,35.9,1.29,5,46.61,1
16501,6.17,8.59,74.81,90.37,4.69,4,67.76,1
51330,2.52,7.88,69.95,59.55,3.71,3,58.93,1
51681,3.39,7.3,87.42,65.38,0.53,3,64.0,1
38777,11.42,7.54,86.13,85.49,6.46,4,87.44,1
22218,4.22,7.39,97.33,64.86,1.18,4,66.56,1
9884,2.69,5.0,95.95,66.57,0.01,2,52.95,1
46566,7.75,6.53,90.01,100.0,4.26,4,89.31,1
31836,1.91,5.68,68.2,52.56,8.43,2,46.86,1
46985,9.84,9.08,96.61,100.0,0.21,2,92.57,1
49705,0.94,8.38,95.8,23.93,0.59,5,13.76,0
25646,1.39,7.07,88.93,54.68,0.26,3,34.06,0
2067,3.74,5.94,77.22,52.87,1.59,3,52.0,1
34391,2.53,6.84,85.53,53.18,5.62,2,48.87,1
1072,1.37,7.96,89.38,65.96,3.01,1,44.56,1
7077,4.39,8.14,61.97,90.52,4.46,5,66.86,1
23732,4.12,5.12,80.31,77.89,0.37,2,53.48,1
30494,3.75,6.7,92.48,50.49,0.4,3,32.93,0
34489,1.66,5.92,78.63,79.04,3.87,5,70.95,1
43928,4.68,6.99,97.97,66.82,4.61,1,78.32,1
48305,3.17,7.45,64.28,43.87,1.59,3,46.85,1
45603,3.54,7.93,52.04,47.95,5.29,2,53.28,1
21625,3.79,7.46,61.03,57.53,0.97,5,56.99,1
46071,1.43,6.07,77.93,53.03,0.05,2,35.61,0
9959,2.69,5.5,66.3,52.7,2.23,4,58.66,1
23829,7.32,6.97,91.73,94.82,5.65,3,80.44,1
21615,3.19,8.92,78.71,65.48,1.87,5,47.0,1
20882,5.73,9.06,97.12,77.79,2.13,2,65.13,1
19845,3.24,6.13,68.53,64.29,2.13,3,50.35,1
43778,5.98,8.07,57.28,70.56,0.21,5,65.2,1
3879,1.66,6.05,80.17,53.77,1.63,3,34.64,0
24618,1.52,8.56,62.88,64.35,4.28,2,44.27,1
29785,3.76,5.59,66.93,58.54,2.76,4,35.39,0
43925,8.37,7.4,77.35,55.52,0.72,2,49.53,1
52196,5.28,7.84,48.21,71.16,0.26,1,28.99,0
35392,2.63,5.69,76.85,26.05,4.29,5,37.74,0
16250,4.83,7.45,59.79,48.99,0.16,1,57.19,1
17508,5.74,9.31,66.47,67.76,1.3,4,56.46,1
13769,5.47,5.47,99.34,80.3,2.91,1,68.05,1
35338,2.96,6.98,43.55,70.88,0.24,1,45.29,1
2224,0.96,5.24,88.02,68.31,1.2,3,30.87,0
38949,3.13,7.98,80.67,59.94,1.49,5,61.6,1
31283,5.21,4.76,96.21,64.99,3.15,1,39.26,0
80,5.25,6.32,84.73,90.02,1.39,3,70.57,1
41155,2.4,6.64,77.52,65.75,0.81,4,31.8,0
54642,3.28,5.23,73.74,48.89,0.73,5,45.7,1
10778,2.77,5.36,83.22,86.63,0.23,3,47.33,1
26409,1.31,9.41,75.16,36.24,4.54,5,12.21,0
4627,3.27,7.9,89.68,74.89,1.14,5,56.36,1
34248,2.67,7.5,84.27,46.3,2.21,3,47.78,1
47396,3.15,5.64,84.73,67.68,3.05,1,60.79,1
50961,2.69,4.66,86.37,60.8,1.29,2,46.8,1
49375,1.59,6.33,70.94,80.15,0.27,1,41.52,1
16084,5.75,5.95,60.85,71.18,10.04,3,53.2,1
3373,3.02,9.0,60.4,43.3,3.04,5,41.62,1
28708,2.5,6.17,77.1,59.69,0.48,2,57.3,1
11986,5.72,6.2,89.38,64.03,6.32,3,55.01,1
26598,6.84,7.04,97.35,65.84,0.32,1,79.0,1
31276,6.74,6.6,88.18,65.96,0.64,3,72.92,1
423,2.48,6.11,75.64,52.77,4.55,4,38.21,0
23612,3.13,6.42,60.13,59.59,6.87,2,40.4,1
20763,12.61,7.97,70.31,82.1,1.61,5,92.1,1
35746,6.81,6.49,30.0,93.25,6.41,2,49.55,1
37718,2.15,7.67,76.7,32.04,0.06,5,50.26,1
48493,4.52,6.15,97.15,81.47,4.78,5,53.01,1
6304,5.73,8.08,88.27,98.67,2.76,2,73.5,1
36676,12.84,5.12,35.43,80.26,3.13,4,57.86,1
20329,3.73,9.51,77.91,88.57,3.5,5,77.14,1
26808,2.07,7.68,69.89,22.93,2.06,3,25.14,0
40310,6.46,9.94,54.89,37.28,1.85,3,44.49,1
49052,1.88,5.72,69.62,67.45,0.87,2,47.15,1
1152,1.69,5.92,78.84,55.61,0.95,1,26.54,0
1557,5.04,4.08,71.33,61.62,3.93,5,34.4,0
37080,5.12,7.91,69.96,31.79,1.57,1,55.52,1
22098,4.39,5.77,78.25,66.77,6.98,3,51.9,1
47603,3.92,7.31,87.08,72.67,5.8,4,52.64,1
47910,3.28,5.77,39.15,37.49,2.77,1,42.83,1
51335,1.27,7.17,72.3,51.14,0.25,4,30.48,0
9279,3.49,8.95,93.78,59.07,0.86,3,59.01,1
19378,1.58,6.26,69.08,57.87,2.8,1,41.05,1
15077,1.33,7.75,99.43,52.08,1.94,4,38.58,0
49012,1.57,5.15,75.49,50.75,4.17,3,28.11,0
4167,7.02,6.68,56.8,89.26,1.57,5,84.97,1
26579,5.73,6.56,92.7,37.39,2.01,1,57.54,1
52127,4.47,6.98,83.32,51.7,5.01,2,47.49,1
16787,5.66,8.2,81.56,68.86,2.98,3,66.9,1
38509,1.03,6.31,45.35,57.67,1.59,5,26.41,0
46396,2.38,7.52,81.51,46.91,1.32,4,47.9,1
29356,6.77,9.13,77.03,65.85,3.67,1,55.98,1
15536,2.35,5.94,87.07,61.11,7.96,3,49.83,1
43666,5.24,8.01,88.67,67.24,7.97,5,58.19,1
23118,3.41,7.47,89.61,31.9,3.72,3,40.37,1
27974,2.72,8.04,97.11,63.76,1.94,3,61.51,1
21459,1.46,6.54,60.67,57.0,1.82,3,48.85,1
37620,5.61,5.91,97.81,54.49,2.13,1,58.32,1
9298,8.22,8.45,93.11,72.8,1.29,4,89.82,1
43978,3.7,6.73,81.16,66.7,3.96,4,50.91,1
48499,8.41,5.18,90.44,69.16,0.06,4,60.65,1
16025,0.79,4.61,89.52,57.58,1.15,1,23.71,0
28669,10.11,6.87,94.52,77.56,1.12,1,74.9,1
24266,5.92,6.14,60.26,53.64,0.15,2,56.94,1
5273,10.81,7.65,30.0,77.19,1.5,5,57.95,1
45129,6.75,7.11,76.09,77.8,3.99,5,66.43,1
38311,4.59,5.61,96.74,67.59,0.55,3,58.1,1
12940,2.39,6.5,90.32,31.24,3.49,5,49.42,1
30946,2.56,5.36,60.69,31.68,4.97,2,32.37,0
28689,8.62,6.78,94.49,85.98,0.83,4,79.14,1
10863,13.88,11.39,81.65,84.45,2.38,2,84.37,1
42247,1.69,4.36,85.08,63.36,0.44,2,18.72,0
3406,3.02,7.28,79.36,66.31,2.2,5,58.88,1
13182,3.7,6.83,75.69,69.95,3.44,3,48.35,1
25413,3.74,7.22,62.04,56.17,0.91,1,60.88,1
13043,3.32,5.89,99.01,54.64,3.11,5,48.07,1
45366,3.6,5.73,73.63,63.8,3.26,3,37.7,0
32609,2.53,6.54,56.69,70.66,0.64,2,35.95,0
48036,5.11,9.34,78.2,53.47,0.37,3,39.33,0
15008,3.2,8.31,42.37,35.06,7.14,1,39.4,0
11915,1.26,9.03,87.82,62.96,2.87,2,12.48,0
24183,4.09,6.83,84.15,92.12,1.24,1,51.69,1
7750,2.13,7.49,74.29,40.25,6.25,1,40.92,1
44324,5.37,7.32,78.27,71.24,0.63,3,61.36,1
51835,1.82,4.68,85.99,39.84,1.53,1,3.94,0
16544,2.88,8.49,50.56,65.22,8.42,1,37.46,0
2471,3.75,9.52,75.17,57.08,2.74,5,46.95,1
7164,3.13,6.28,91.36,47.7,0.51,1,48.2,1
47903,1.49,6.21,73.18,57.38,1.89,4,28.74,0
37561,1.12,5.06,46.11,71.73,5.2,3,19.22,0
7015,8.38,7.84,96.65,75.94,1.4,2,91.98,1
8952,2.05,7.17,57.27,66.21,2.52,4,65.08,1
4744,5.33,7.12,88.55,83.97,1.09,1,85.03,1
7102,1.19,8.45,65.9,57.0,1.16,1,31.55,0
13510,2.51,6.83,47.39,52.54,0.54,5,31.07,0
26105,6.92,6.27,61.62,76.05,0.98,4,60.15,1
36123,5.32,7.72,77.01,57.02,0.83,1,56.16,1
17706,4.43,5.43,82.55,46.01,0.74,1,54.59,1
10962,6.19,7.48,72.24,52.54,5.8,4,59.28,1
47638,4.03,7.05,83.05,40.57,3.54,4,50.37,1
36254,1.94,6.4,87.34,69.16,2.25,4,40.32,1
39169,3.49,9.45,78.7,50.07,2.15,2,45.23,1
9326,3.16,7.33,54.26,95.05,0.3,5,68.22,1
25494,0.75,11.55,97.51,71.08,0.2,1,28.15,0
36393,1.86,6.13,85.58,74.51,3.72,3,39.6,0
33685,6.53,8.45,76.1,58.06,1.59,2,68.68,1
43451,6.68,8.01,86.63,97.53,4.76,1,93.05,1
12877,12.63,6.07,48.3,97.02,1.84,5,94.42,1
44687,2.99,8.4,92.04,70.18,2.85,5,65.77,1
24296,4.06,9.02,90.12,86.91,1.25,2,57.57,1
20106,0.53,7.18,90.93,36.05,0.13,4,39.59,0
49188,9.92,6.92,68.1,73.31,0.08,5,68.41,1
12524,10.48,6.51,55.67,86.83,0.26,5,56.07,1
25973,1.79,8.46,59.32,46.28,1.21,3,27.11,0
13810,2.37,6.09,95.98,67.21,2.72,2,50.25,1
35547,1.71,5.18,91.58,68.36,0.01,4,26.82,0
4155,1.53,8.77,98.5,38.58,0.5,2,31.73,0
17220,4.67,7.46,92.47,79.8,1.7,5,67.22,1
3899,8.32,5.09,86.62,54.92,5.88,4,63.7,1
19522,2.17,6.73,95.78,55.8,1.75,2,43.32,1
10053,1.29,5.51,93.85,47.6,7.46,5,31.27,0
26316,3.75,7.38,66.47,59.34,2.3,5,50.75,1
45414,1.2,6.77,83.93,33.91,8.49,5,55.48,1
24233,4.0,4.8,55.23,52.84,1.08,2,25.61,0
16709,1.69,6.6,30.0,58.07,0.37,3,18.79,0
48425,5.04,6.87,75.32,56.54,0.72,2,57.07,1
52306,1.51,7.81,97.68,60.49,0.98,5,43.4,1
22837,6.94,7.91,97.7,86.62,2.25,3,96.19,1
47810,3.43,5.74,96.47,66.27,0.03,2,47.61,1
4193,3.03,8.44,69.69,61.46,3.23,4,52.24,1
54698,0.56,6.76,34.05,41.93,2.79,2,16.5,0
46776,8.95,11.2,67.14,100.0,2.91,4,85.04,1
892,2.34,8.49,84.69,44.08,8.36,5,42.27,1
26803,1.28,5.69,72.45,44.91,1.05,1,23.87,0
9516,7.52,4.93,95.25,76.03,3.65,4,44.01,1
11302,3.7,5.42,97.32,34.86,1.23,3,53.95,1
20578,8.34,5.81,87.94,89.96,6.0,3,94.0,1
17217,7.17,6.56,81.7,65.28,0.03,5,61.88,1
39309,3.51,6.97,58.03,61.05,1.53,3,48.06,1
13604,2.1,7.03,75.37,46.11,0.07,5,58.21,1
16772,2.62,5.52,77.01,32.95,2.92,1,43.7,1
25615,5.26,7.24,89.6,60.04,1.81,4,66.67,1
1359,1.62,3.0,95.61,49.79,0.61,5,19.33,0
5132,2.28,7.79,86.42,48.8,0.83,5,48.47,1
50932,5.88,5.78,72.83,51.17,12.0,3,61.43,1
45887,3.87,5.05,62.92,78.99,0.64,3,56.55,1
44978,7.78,6.08,92.85,83.01,1.17,4,82.64,1
46961,12.52,8.17,88.86,100.0,0.02,2,93.95,1
28141,4.5,9.29,76.32,67.56,1.84,1,50.73,1
49993,11.09,9.36,54.5,89.66,4.81,5,90.21,1
21079,3.54,5.42,73.71,95.93,9.58,1,52.09,1
20831,2.43,8.31,61.89,61.28,0.8,3,47.23,1
450,3.79,10.18,94.31,75.77,5.83,2,53.88,1
5365,1.19,9.49,72.52,39.55,2.23,1,35.37,0
18858,2.48,7.95,55.87,69.58,4.97,4,47.55,1
4540,2.48,4.17,68.69,48.91,6.48,2,9.54,0
48694,1.94,6.65,88.6,64.32,0.48,4,56.01,1
19473,4.09,7.52,83.57,72.39,0.86,3,70.85,1
42697,3.59,7.27,94.46,47.43,0.22,1,53.02,1
44486,2.06,5.53,78.78,41.41,5.31,4,38.32,0
20330,9.35,6.97,58.61,60.88,2.61,3,67.63,1
40940,3.16,6.86,94.99,74.81,2.1,5,66.71,1
36703,1.8,7.95,92.95,67.25,0.9,4,19.8,0
3377,3.17,10.19,65.65,57.57,11.28,2,34.62,0
9637,5.25,6.5,87.18,72.8,2.33,5,57.61,1
14235,3.82,7.78,83.6,65.31,1.31,4,62.8,1
34141,4.16,7.44,91.62,58.12,5.48,2,67.63,1
31942,3.31,7.2,83.78,65.38,2.09,3,53.88,1
2754,5.28,8.7,65.22,67.14,4.33,5,59.6,1
28951,4.54,6.11,87.35,66.0,3.38,5,55.97,1
54287,2.82,9.31,89.98,60.75,1.3,1,49.89,1
36104,11.46,10.0,81.68,75.98,0.93,2,74.9,1
26898,4.49,6.47,60.44,71.62,3.48,5,68.99,1
11135,1.64,7.25,83.98,38.19,0.65,4,37.2,0
19898,8.03,7.54,80.31,29.18,1.52,1,63.0,1
33501,1.48,6.0,80.4,43.65,5.81,2,36.51,0
1911,4.24,6.98,83.26,82.69,3.53,1,58.13,1
19632,3.04,7.28,86.43,32.57,0.24,1,49.53,1
15078,2.27,6.93,63.41,60.7,2.58,3,47.17,1
19824,4.44,4.37,80.76,38.18,0.97,1,42.51,1
12029,1.2,9.18,69.39,48.59,2.1,3,25.48,0
1664,6.89,5.03,88.53,78.48,0.0,3,77.98,1
34818,2.96,5.14,74.76,70.71,4.52,1,58.82,1
24370,2.86,8.04,96.63,46.48,0.04,1,47.33,1
51079,1.31,6.71,94.15,67.72,2.34,5,51.61,1
14298,2.23,6.73,72.3,73.19,0.4,2,69.38,1
11378,2.55,7.5,99.84,44.8,2.18,4,71.39,1
36857,2.05,8.32,91.37,47.18,0.44,3,52.03,1
7736,3.31,10.0,30.0,49.34,0.15,1,39.6,0
24199,0.5,7.12,80.26,52.08,4.57,2,38.35,0
43803,2.18,9.61,58.84,53.87,0.8,1,35.98,0
28793,2.47,6.92,83.07,67.64,1.7,5,51.0,1
3743,8.75,6.39,85.47,79.85,1.43,5,76.71,1
49100,2.33,8.54,86.79,94.34,2.53,4,72.09,1
12085,4.04,5.39,62.2,43.71,4.22,1,42.0,1
49483,3.36,7.22,95.86,43.15,0.99,1,46.59,1
35675,2.49,7.13,63.77,58.2,1.98,1,46.55,1
6093,5.69,6.44,55.14,83.5,2.07,4,67.98,1
21662,4.01,9.47,69.87,54.13,2.42,5,57.28,1
40872,5.47,5.76,88.28,79.58,3.17,2,72.45,1
44231,6.52,8.98,68.04,59.57,2.53,5,54.24,1
29136,5.23,3.83,98.7,57.32,0.28,5,46.6,1
21553,3.47,7.52,44.5,49.72,4.23,4,44.54,1
3091,4.65,7.05,75.07,63.69,2.96,1,46.25,1
20710,4.68,8.14,88.64,42.38,1.14,4,47.38,1
44417,5.3,5.87,93.14,52.19,0.51,2,64.54,1
2507,3.26,5.98,80.75,76.0,1.4,4,44.28,1
17605,3.16,9.74,84.81,68.17,0.05,5,56.14,1
18090,2.91,8.62,75.17,22.42,2.58,2,53.28,1
15197,4.02,8.8,65.59,70.51,0.74,4,60.75,1
21816,1.56,5.35,90.17,67.38,2.55,5,43.16,1
15437,2.6,5.71,66.76,32.69,6.15,2,44.8,1
25053,4.93,6.31,51.38,63.65,0.66,4,58.35,1
44293,3.29,7.0,97.01,49.76,5.71,2,62.56,1
50417,2.91,4.22,56.08,55.55,1.28,2,45.13,1
20968,2.75,5.52,87.34,48.93,1.18,2,57.18,1
52739,1.27,7.67,64.01,68.09,2.28,2,20.38,0
49593,3.5,7.58,79.17,52.03,1.14,1,38.03,0
38490,4.23,5.95,69.59,72.66,6.91,2,42.18,1
11305,4.31,7.68,68.87,58.54,1.92,5,56.38,1
13563,4.42,7.55,72.76,56.02,2.36,5,47.03,1
34083,6.25,7.56,40.0,61.13,6.32,2,40.59,1
10026,5.18,8.59,91.51,58.69,1.06,3,52.52,1
51693,5.04,7.18,83.06,67.4,0.66,1,67.18,1
40853,3.53,5.85,89.19,72.14,1.27,5,67.27,1
35546,4.47,6.69,69.96,53.12,0.56,4,65.82,1
1113,1.76,6.61,75.65,68.84,2.35,5,41.07,1
16938,15.83,9.49,53.98,88.33,1.86,4,78.02,1
5113,1.84,7.56,91.99,53.81,0.59,2,46.5,1
50882,4.82,8.38,97.18,69.46,2.75,1,68.1,1
10487,4.62,6.17,84.3,80.76,1.03,1,60.51,1
9353,4.18,3.85,54.22,40.72,1.64,4,36.76,0
2946,3.0,4.21,71.28,60.74,2.84,3,32.43,0
9459,2.57,6.37,86.27,28.11,1.02,2,39.24,0
52872,3.61,6.72,84.45,74.49,3.13,3,52.56,1
11329,11.38,6.85,70.63,97.24,0.25,5,89.06,1
30212,0.92,7.3,78.59,31.58,6.8,1,30.9,0
35925,13.01,8.29,71.24,94.51,0.83,1,91.52,1
50598,7.16,8.51,94.13,55.52,6.62,3,70.79,1
44201,1.48,9.48,77.88,35.67,3.02,3,27.05,0
38931,10.91,7.13,40.72,72.32,2.48,4,74.96,1
14549,3.85,6.67,88.72,65.71,1.83,2,59.63,1
45500,1.21,6.43,87.51,50.38,2.95,3,37.94,0
27869,2.3,6.92,96.7,39.9,10.83,5,47.51,1
18370,3.04,5.63,56.52,74.25,0.63,4,39.03,0
49001,4.53,7.72,41.94,37.28,0.95,2,24.25,0
13424,12.84,6.44,71.22,100.0,1.67,3,85.81,1
50416,2.63,8.17,62.68,66.82,1.36,3,40.34,1
29270,2.57,6.9,80.9,35.02,2.63,3,57.8,1
36686,1.78,5.83,67.84,75.94,1.3,5,42.07,1
34104,3.97,9.46,83.37,49.81,0.54,1,52.95,1
9369,10.29,7.9,82.65,87.1,3.04,4,91.6,1
2873,6.74,9.29,48.66,52.3,0.83,5,41.25,1
39362,4.49,5.91,82.43,44.08,2.22,4,47.57,1
41528,2.23,5.25,81.71,48.72,4.13,1,42.5,1
36215,3.56,5.25,95.19,54.71,3.88,4,43.72,1
21815,2.78,5.52,65.23,78.75,1.98,3,58.03,1
50305,0.99,9.29,66.17,66.68,1.46,1,17.28,0
50273,0.84,7.78,35.3,54.55,5.0,4,20.24,0
6350,4.71,7.97,66.87,66.35,0.58,1,56.28,1
42745,6.77,6.2,99.58,71.15,1.09,4,68.69,1
49462,6.95,5.55,95.54,84.61,2.52,5,75.25,1
18816,4.59,7.3,91.11,82.43,0.1,1,71.71,1
16131,1.54,5.78,93.03,59.91,0.28,3,38.41,0
25320,7.24,6.14,50.11,54.45,0.22,5,63.6,1
21555,3.52,7.11,89.69,55.52,3.26,5,64.09,1
39747,4.29,5.03,96.36,70.19,1.32,2,64.86,1
25368,6.73,4.75,30.0,71.16,0.16,2,27.67,0
41468,3.25,4.22,59.31,54.61,2.5,1,28.13,0
51377,3.6,7.62,78.48,99.95,0.23,4,72.5,1
36773,2.49,7.88,55.99,43.45,0.27,1,48.71,1
43363,0.78,3.82,82.05,55.95,0.36,3,26.11,0
33870,1.26,7.68,87.91,58.49,0.85,4,34.82,0
20116,2.48,6.1,72.92,41.0,0.43,4,40.3,1
19333,2.98,8.17,76.25,64.61,3.88,3,52.69,1
4442,2.26,4.17,62.35,24.37,3.99,3,12.76,0
19065,3.85,5.81,81.89,55.81,2.03,1,57.84,1
13301,7.78,8.94,63.41,100.0,0.88,2,71.07,1
19451,8.81,5.19,85.52,66.52,6.78,5,73.55,1
34726,3.51,7.14,72.39,81.17,1.76,3,66.71,1
51421,5.04,6.54,81.54,34.33,3.35,4,47.6,1
52786,4.06,7.44,89.11,75.08,0.33,3,56.98,1
6730,3.33,8.47,84.02,72.1,2.02,1,39.43,0
49772,3.38,8.62,76.38,66.03,0.85,1,57.94,1
49420,5.52,7.03,90.28,77.13,1.65,2,68.0,1
20271,4.35,5.09,55.31,51.07,6.24,1,48.32,1
44848,2.69,7.45,79.16,49.95,0.98,4,63.74,1
52484,3.07,7.13,70.5,57.93,8.91,4,57.57,1
29486,1.82,6.64,72.3,40.06,2.22,5,28.3,0
2700,1.3,7.45,81.0,53.35,0.13,4,36.19,0
22301,1.67,4.91,85.13,98.94,1.12,4,29.36,0
5459,5.57,7.57,67.43,63.11,1.75,4,43.04,1
14083,4.76,5.87,92.47,68.99,0.2,4,65.22,1
33382,3.55,6.91,60.88,66.16,0.52,3,55.75,1
35780,1.79,7.82,78.35,52.35,3.59,3,37.77,0
32994,11.93,7.01,60.12,78.24,3.32,2,83.97,1
35123,2.21,5.93,96.05,53.58,0.19,1,38.74,0
8302,3.23,11.34,82.65,77.5,2.23,3,63.55,1
22792,0.53,6.47,78.63,58.97,6.39,3,32.55,0
17887,4.46,3.96,54.96,80.8,5.92,2,40.02,1
34738,7.38,9.03,83.69,100.0,4.51,2,78.26,1
34295,5.34,5.25,92.45,72.46,1.11,3,66.75,1
42393,11.76,8.63,79.82,58.78,1.14,5,77.03,1
10322,4.5,8.58,81.94,49.3,0.05,4,50.46,1
50096,4.47,5.07,85.33,51.26,3.56,4,54.49,1
19179,3.82,7.66,89.2,46.63,0.24,4,55.0,1
5984,3.7,9.98,87.56,33.97,0.31,1,52.19,1
27016,3.52,10.38,80.83,90.21,8.18,3,68.77,1
14727,4.85,7.5,82.3,69.24,5.48,2,62.99,1
31579,2.45,7.46,81.25,48.25,2.51,4,49.9,1
7414,2.86,5.16,62.03,70.15,0.89,3,48.76,1
16144,1.78,6.27,78.98,45.61,1.79,4,21.11,0
32880,1.18,6.09,86.86,40.94,1.07,3,29.07,0
27261,9.21,6.0,76.47,85.03,4.52,3,77.88,1
15286,10.89,6.69,90.01,65.43,9.71,1,69.42,1
44156,1.85,6.84,95.9,59.74,0.32,4,31.45,0
5381,1.44,7.48,77.94,54.63,2.9,4,42.43,1
21864,3.55,9.11,79.41,69.0,0.14,1,51.91,1
29998,4.24,5.34,93.47,60.03,3.47,4,59.72,1
19411,4.64,9.92,91.92,27.41,1.9,5,40.94,1
37288,3.82,5.94,84.03,70.57,1.48,3,60.91,1
14924,4.3,5.35,90.84,65.39,2.0,2,51.33,1
18226,3.58,4.88,54.59,77.07,1.19,4,26.45,0
3485,4.51,7.87,80.02,70.27,1.59,3,60.24,1
11409,2.24,6.87,61.94,44.19,1.91,1,50.37,1
40688,8.45,5.17,69.99,63.15,5.35,4,49.73,1
3416,2.95,10.48,90.35,51.88,1.79,5,43.87,1
44158,5.83,10.84,54.13,59.59,3.86,3,61.12,1
39545,2.75,9.48,65.11,41.31,4.89,4,46.99,1
170,4.58,7.2,88.19,70.46,0.35,4,61.56,1
